"Subplot","Transect","Species","X","Y","Per","Date","Year","Day","Basal_cm","Ht_m","Damage","Alive","Found","Topkilled","Fire","Herbivory","Grass"
"MW90","Mbuzi Mawe","ACAROB",719978,9754607,"Feb 2019","1/31/2019",2019,1096,0.42,0.48,0,1,1,0,0,0,316.14755902959
"MW90","Mbuzi Mawe","ACAROB",719978,9754607,"Jun 2019","6/7/2019",2019,1223,0.53,0.48,0,1,1,0,0,0,283.052281451627
"MW91","Mbuzi Mawe","ACAROB",719984,9754599,"Initial","7/17/2016",2017,169,0.76,0.7,NA,1,1,0,NA,NA,NA
"MW91","Mbuzi Mawe","ACAROB",719984,9754599,"Feb 2017","2/15/2017",2017,381,0.63,0.47,0,1,1,0,0,0,NA
"MW91","Mbuzi Mawe","ACAROB",719984,9754599,"May 2017","5/3/2017",2017,458,0.69,0.68,0,1,1,0,0,0,NA
"MW91","Mbuzi Mawe","ACAROB",719984,9754599,"Aug 2017","8/24/2017",2018,571,NA,NA,1,0,1,1,0,0,NA
"MW91","Mbuzi Mawe","ACAROB",719984,9754599,"Dec 2017","12/18/2017",2018,687,0.68,0.52,0,1,1,0,0,0,NA
"MW91","Mbuzi Mawe","ACAROB",719984,9754599,"May 2018","5/27/2018",2018,847,0.79,0.67,0,1,1,0,0,0,384.934472852418
"MW91","Mbuzi Mawe","ACAROB",719984,9754599,"Oct 2018","10/15/2018",2019,988,0.84,0.8,0,1,1,0,0,0,380.657929081627
"MW91","Mbuzi Mawe","ACAROB",719984,9754599,"Feb 2019","1/31/2019",2019,1096,0.48,0.6,0,1,1,0,0,0,475.810681216129
"MW91","Mbuzi Mawe","ACAROB",719984,9754599,"Jun 2019","6/7/2019",2019,1223,0.55,0.62,0,1,1,0,0,0,407.145312693604
"MW92","Mbuzi Mawe","ALBHAR",719975,9754593,"Initial","7/17/2016",2017,169,0.54,0.25,NA,1,1,0,NA,NA,NA
"MW92","Mbuzi Mawe","ALBHAR",719975,9754593,"Feb 2017","2/15/2017",2017,381,0.69,0.2,0,1,1,0,0,0,NA
"MW92","Mbuzi Mawe","ALBHAR",719975,9754593,"May 2017","5/3/2017",2017,458,NA,NA,1,0,1,0,0,0,NA
"MW92","Mbuzi Mawe","ALBHAR",719975,9754593,"Aug 2017","8/24/2017",2018,571,NA,NA,1,0,1,1,0,0,NA
"MW92","Mbuzi Mawe","ALBHAR",719975,9754593,"Dec 2017","12/18/2017",2018,687,NA,NA,1,0,1,1,0,0,NA
"MW92","Mbuzi Mawe","ALBHAR",719975,9754593,"May 2018","5/27/2018",2018,847,0,0,1,0,1,1,0,0,432.948328119168
"MW92","Mbuzi Mawe","ALBHAR",719975,9754593,"Oct 2018","10/15/2018",2019,988,0,0,1,0,1,0,0,0,357.814279866478
"MW92","Mbuzi Mawe","ALBHAR",719975,9754593,"Feb 2019","1/31/2019",2019,1096,0,0,1,0,1,0,0,0,231.889608562607
"MW92","Mbuzi Mawe","ALBHAR",719975,9754593,"Jun 2019","6/7/2019",2019,1223,0,0,1,0,1,0,0,0,228.614459900663
"MW93","Mbuzi Mawe","COMAFR",719973,9754592,"Initial","7/17/2016",2017,169,1.04,0.2,NA,1,1,0,NA,NA,NA
"MW93","Mbuzi Mawe","COMAFR",719973,9754592,"Feb 2017","2/15/2017",2017,381,0.85,0.18,0,1,1,0,0,0,NA
"MW93","Mbuzi Mawe","COMAFR",719973,9754592,"May 2017","5/3/2017",2017,458,1.33,0.62,0,1,1,0,0,0,NA
"MW93","Mbuzi Mawe","COMAFR",719973,9754592,"Aug 2017","8/24/2017",2018,571,0.83,0.32,1,1,1,1,0,0,NA
"MW93","Mbuzi Mawe","COMAFR",719973,9754592,"Dec 2017","12/18/2017",2018,687,0.84,0.38,0,1,1,0,0,0,NA
"MW93","Mbuzi Mawe","COMAFR",719973,9754592,"May 2018","5/27/2018",2018,847,0.93,0.52,0,1,1,0,0,0,377.857953726471
"MW93","Mbuzi Mawe","COMAFR",719973,9754592,"Oct 2018","10/15/2018",2019,988,0.84,0.7,0,1,1,0,0,0,326.387054708671
"MW93","Mbuzi Mawe","COMAFR",719973,9754592,"Feb 2019","1/31/2019",2019,1096,0.55,0.5,1,1,1,1,3,0,167.754897816492
"MW93","Mbuzi Mawe","COMAFR",719973,9754592,"Jun 2019","6/7/2019",2019,1223,0,0,1,0,1,0,0,0,237.714240492302
"MW94","Mbuzi Mawe","DICCIN",719967,9754583,"Initial","7/17/2016",2017,169,0.42,0.3,NA,1,1,0,NA,NA,NA
"MW94","Mbuzi Mawe","DICCIN",719967,9754583,"Feb 2017","2/15/2017",2017,381,0.65,0.23,0,1,1,0,0,0,NA
"MW94","Mbuzi Mawe","DICCIN",719967,9754583,"May 2017","5/3/2017",2017,458,0.65,0.29,0,1,1,0,0,0,NA
"MW94","Mbuzi Mawe","DICCIN",719967,9754583,"Aug 2017","8/24/2017",2018,571,0.75,0.23,1,1,1,1,0,0,NA
"MW94","Mbuzi Mawe","DICCIN",719967,9754583,"Dec 2017","12/18/2017",2018,687,0.75,0.12,0,1,1,0,0,0,NA
"MW94","Mbuzi Mawe","DICCIN",719967,9754583,"May 2018","5/27/2018",2018,847,0.32,0.25,1,1,1,1,0,0,414.670824162305
"MW94","Mbuzi Mawe","DICCIN",719967,9754583,"Oct 2018","10/15/2018",2019,988,0.25,0.14,0,1,1,0,0,0,465.231793549054
"MW94","Mbuzi Mawe","DICCIN",719967,9754583,"Feb 2019","1/31/2019",2019,1096,0.21,0.12,0,1,1,0,0,0,243.973875537723
"MW94","Mbuzi Mawe","DICCIN",719967,9754583,"Jun 2019","6/7/2019",2019,1223,0.25,0.11,0,1,1,0,0,0,183.605595162072
"MW95","Mbuzi Mawe","ALBHAR",719953,9754573,"Initial","7/17/2016",2017,169,0.83,0.56,NA,1,1,0,NA,NA,NA
"MW95","Mbuzi Mawe","ALBHAR",719953,9754573,"Feb 2017","2/15/2017",2017,381,0.55,0.14,0,1,1,0,0,0,NA
"MW95","Mbuzi Mawe","ALBHAR",719953,9754573,"May 2017","5/3/2017",2017,458,0.84,0.41,0,1,1,0,0,0,NA
"MW95","Mbuzi Mawe","ALBHAR",719953,9754573,"Aug 2017","8/24/2017",2018,571,NA,NA,1,0,1,1,0,0,NA
"MW95","Mbuzi Mawe","ALBHAR",719953,9754573,"Dec 2017","12/18/2017",2018,687,0.43,0.22,0,1,1,0,0,0,NA
"MW95","Mbuzi Mawe","ALBHAR",719953,9754573,"May 2018","5/27/2018",2018,847,0.48,0.28,0,1,1,0,0,0,826.031135599901
"MW95","Mbuzi Mawe","ALBHAR",719953,9754573,"Oct 2018","10/15/2018",2019,988,0,0,1,0,1,0,0,0,419.08588289482
"MW95","Mbuzi Mawe","ALBHAR",719953,9754573,"Feb 2019","1/31/2019",2019,1096,0,0,1,0,1,0,0,0,305.408069907896
"MW95","Mbuzi Mawe","ALBHAR",719953,9754573,"Jun 2019","6/7/2019",2019,1223,0,0,1,0,1,0,0,0,305.103929553729
"MW96","Mbuzi Mawe","DICCIN",719948,9754576,"Initial","7/17/2016",2017,169,0.28,0.27,NA,1,1,0,NA,NA,NA
"MW96","Mbuzi Mawe","DICCIN",719948,9754576,"Feb 2017","2/15/2017",2017,381,0.81,0.15,0,1,1,0,0,0,NA
"MW96","Mbuzi Mawe","DICCIN",719948,9754576,"May 2017","5/3/2017",2017,458,0.33,0.38,0,1,1,0,0,0,NA
"MW96","Mbuzi Mawe","DICCIN",719948,9754576,"Aug 2017","8/24/2017",2018,571,0.28,0.2,1,1,1,1,0,0,NA
"MW96","Mbuzi Mawe","DICCIN",719948,9754576,"Dec 2017","12/18/2017",2018,687,0.48,0.17,0,1,1,0,0,0,NA
"MW96","Mbuzi Mawe","DICCIN",719948,9754576,"May 2018","5/27/2018",2018,847,0.62,0.37,0,1,1,0,0,0,271.124274630866
"MW96","Mbuzi Mawe","DICCIN",719948,9754576,"Oct 2018","10/15/2018",2019,988,0.37,0.38,0,1,1,0,0,0,408.873352896127
"MW96","Mbuzi Mawe","DICCIN",719948,9754576,"Feb 2019","1/31/2019",2019,1096,0.25,0.2,0,1,1,0,0,0,306.479011289922
"MW96","Mbuzi Mawe","DICCIN",719948,9754576,"Jun 2019","6/7/2019",2019,1223,0.25,0.14,0,1,1,0,0,0,199.140228839196
"MW97","Mbuzi Mawe","DICCIN",719953,9754573,"Initial","7/17/2016",2017,169,0.6,0.3,NA,1,1,0,NA,NA,NA
"MW97","Mbuzi Mawe","DICCIN",719953,9754573,"Feb 2017","2/15/2017",2017,381,0.62,0.11,0,1,1,0,0,0,NA
"MW97","Mbuzi Mawe","DICCIN",719953,9754573,"May 2017","5/3/2017",2017,458,0.14,0.05,0,1,1,1,0,0,NA
"MW97","Mbuzi Mawe","DICCIN",719953,9754573,"Aug 2017","8/24/2017",2018,571,NA,NA,1,0,1,1,0,0,NA
"MW97","Mbuzi Mawe","DICCIN",719953,9754573,"Dec 2017","12/18/2017",2018,687,0.12,0.12,0,1,1,0,0,0,NA
"MW97","Mbuzi Mawe","DICCIN",719953,9754573,"May 2018","5/27/2018",2018,847,0.22,0.17,0,1,1,0,0,0,599.228506265245
"MW97","Mbuzi Mawe","DICCIN",719953,9754573,"Oct 2018","10/15/2018",2019,988,0.3,0.07,0,1,1,0,0,0,313.686947576748
"MW97","Mbuzi Mawe","DICCIN",719953,9754573,"Feb 2019","1/31/2019",2019,1096,0.38,0.28,0,1,1,0,0,0,38.9930586266624
"MW97","Mbuzi Mawe","DICCIN",719953,9754573,"Jun 2019","6/7/2019",2019,1223,0.55,0.22,0,1,1,0,0,0,285.832300027513
"MW98","Mbuzi Mawe","ACASEN",719950,9754573,"Initial","7/17/2016",2017,169,0.52,0.55,NA,1,1,0,NA,NA,NA
"MW98","Mbuzi Mawe","ACASEN",719950,9754573,"Feb 2017","2/15/2017",2017,381,0.82,0.47,0,1,1,0,0,0,NA
"MW98","Mbuzi Mawe","ACASEN",719950,9754573,"May 2017","5/3/2017",2017,458,NA,NA,1,0,1,0,0,0,NA
"MW98","Mbuzi Mawe","ACASEN",719950,9754573,"Aug 2017","8/24/2017",2018,571,NA,NA,1,0,1,1,0,0,NA
"MW98","Mbuzi Mawe","ACASEN",719950,9754573,"Dec 2017","12/18/2017",2018,687,NA,NA,1,0,1,1,0,0,NA
"MW98","Mbuzi Mawe","ACASEN",719950,9754573,"May 2018","5/27/2018",2018,847,0,0,1,0,1,1,0,0,497.087557378525
"MW98","Mbuzi Mawe","ACASEN",719950,9754573,"Oct 2018","10/15/2018",2019,988,0,0,1,0,1,0,0,0,333.723568459949
"MW98","Mbuzi Mawe","ACASEN",719950,9754573,"Feb 2019","1/31/2019",2019,1096,0,0,1,0,1,0,0,0,130.192750531667
"MW98","Mbuzi Mawe","ACASEN",719950,9754573,"Jun 2019","6/7/2019",2019,1223,0,0,1,0,1,0,0,0,284.204256185014
"MW99","Mbuzi Mawe","COMAFR",719948,9754572,"Initial","7/17/2016",2017,169,1.56,0.5,NA,1,1,0,NA,NA,NA
"MW99","Mbuzi Mawe","COMAFR",719948,9754572,"Feb 2017","2/15/2017",2017,381,1.55,0.3,0,1,1,0,0,0,NA
"MW99","Mbuzi Mawe","COMAFR",719948,9754572,"May 2017","5/3/2017",2017,458,1.73,0.55,0,1,1,0,0,0,NA
"MW99","Mbuzi Mawe","COMAFR",719948,9754572,"Aug 2017","8/24/2017",2018,571,0.56,0.12,1,1,1,1,0,0,NA
"MW99","Mbuzi Mawe","COMAFR",719948,9754572,"Dec 2017","12/18/2017",2018,687,0.84,0.3,0,1,1,0,0,0,NA
"MW99","Mbuzi Mawe","COMAFR",719948,9754572,"May 2018","5/27/2018",2018,847,1.48,1,0,1,1,0,0,0,435.922030645685
"MW99","Mbuzi Mawe","COMAFR",719948,9754572,"Oct 2018","10/15/2018",2019,988,0.71,0.64,0,1,1,0,0,0,481.464468784629
"MW99","Mbuzi Mawe","COMAFR",719948,9754572,"Feb 2019","1/31/2019",2019,1096,0.52,0.27,1,1,1,1,5,0,243.153225690675
"MW99","Mbuzi Mawe","COMAFR",719948,9754572,"Jun 2019","6/7/2019",2019,1223,0.85,0.68,0,1,1,0,0,0,404.696820204779
"SI00","Simiyu","ACASIE",686953,9677522,"Initial","9/26/2016",2017,240,0.65,0.33,NA,1,1,1,NA,NA,NA
"SI00","Simiyu","ACASIE",686953,9677522,"Feb 2017","2/8/2017",2017,374,1.01,0.47,0,1,1,0,0,0,NA
"SI00","Simiyu","ACASIE",686953,9677522,"May 2017","4/28/2017",2017,453,1.35,0.78,0,1,1,0,0,0,NA
"SI00","Simiyu","ACASIE",686953,9677522,"Aug 2017","8/28/2017",2018,575,1.52,0.73,0,1,1,0,0,0,NA
"SI00","Simiyu","ACASIE",686953,9677522,"Dec 2017","12/13/2017",2018,682,1.75,0.7,1,1,1,0,0,NA,NA
"SI00","Simiyu","ACASIE",686953,9677522,"May 2018","5/22/2018",2018,842,2.22,0.38,1,1,1,1,0,0,376.932160315052
"SI00","Simiyu","ACASIE",686953,9677522,"Oct 2018","11/12/2018",2019,1016,1.31,0.43,1,1,1,0,0,2,246.741626110512
"SI00","Simiyu","ACASIE",686953,9677522,"Feb 2019","2/12/2019",2019,1108,1.31,0.59,0,1,1,0,0,0,350.274062348731
"SI00","Simiyu","ACASIE",686953,9677522,"Jun 2019","6/14/2019",2019,1230,1.46,0.75,0,1,1,0,0,0,254.932694686285
"SI01","Simiyu","ACATOR",686961,9677524,"Initial","9/26/2016",2017,240,0.2,0.05,NA,1,1,1,NA,NA,NA
"SI01","Simiyu","ACATOR",686961,9677524,"Feb 2017","2/8/2017",2017,374,0.47,0.23,0,1,1,0,0,0,NA
"SI01","Simiyu","ACATOR",686961,9677524,"May 2017","4/28/2017",2017,453,0.52,0.41,0,1,1,0,0,0,NA
"SI01","Simiyu","ACATOR",686961,9677524,"Aug 2017","8/28/2017",2018,575,0.55,0.38,1,1,1,0,0,NA,NA
"SI01","Simiyu","ACATOR",686961,9677524,"Dec 2017","12/13/2017",2018,682,0.6,0.32,1,1,1,1,0,0,NA
"SI01","Simiyu","ACATOR",686961,9677524,"May 2018","5/22/2018",2018,842,0.92,0.47,0,1,1,0,0,0,317.682410680432
"SI01","Simiyu","ACATOR",686961,9677524,"Oct 2018","11/12/2018",2019,1016,1.01,0.44,1,1,1,0,0,2,198.674992706826
"SI01","Simiyu","ACATOR",686961,9677524,"Feb 2019","2/12/2019",2019,1108,1.62,0.74,0,1,1,0,0,0,424.828061221413
"SI01","Simiyu","ACATOR",686961,9677524,"Jun 2019","6/14/2019",2019,1230,2.05,0.94,0,1,1,0,0,0,476.073708281719
"SI02","Simiyu","ACATOR",686957,9677530,"Initial","9/26/2016",2017,240,0.3,0.06,NA,1,1,1,NA,NA,NA
"SI02","Simiyu","ACATOR",686957,9677530,"Feb 2017","2/8/2017",2017,374,0.56,0.26,0,1,1,0,0,0,NA
"SI02","Simiyu","ACATOR",686957,9677530,"May 2017","4/28/2017",2017,453,0.68,0.23,0,1,1,0,0,0,NA
"SI02","Simiyu","ACATOR",686957,9677530,"Aug 2017","8/28/2017",2018,575,0.72,0.36,0,1,1,0,0,0,NA
"SI02","Simiyu","ACATOR",686957,9677530,"Dec 2017","12/13/2017",2018,682,0.98,0.38,0,1,1,0,0,0,NA
"SI02","Simiyu","ACATOR",686957,9677530,"May 2018","5/22/2018",2018,842,1.24,0.62,0,1,1,0,0,0,488.515222574751
"SI02","Simiyu","ACATOR",686957,9677530,"Oct 2018","11/12/2018",2019,1016,1.22,0.48,1,1,1,0,0,4,305.790090403526
"SI02","Simiyu","ACATOR",686957,9677530,"Feb 2019","2/12/2019",2019,1108,1.73,0.85,0,1,1,0,0,0,584.506019519223
"SI02","Simiyu","ACATOR",686957,9677530,"Jun 2019","6/14/2019",2019,1230,2.12,0.96,0,1,1,0,0,0,559.125350106396
"SI03","Simiyu","ACATOR",686962,9677530,"Initial","9/26/2016",2017,240,0.15,0.04,NA,1,1,1,NA,NA,NA
"SI03","Simiyu","ACATOR",686962,9677530,"Feb 2017","2/8/2017",2017,374,0.68,0.37,0,1,1,0,0,0,NA
"SI03","Simiyu","ACATOR",686962,9677530,"May 2017","4/28/2017",2017,453,0.34,0.31,0,1,1,1,0,0,NA
"SI03","Simiyu","ACATOR",686962,9677530,"Aug 2017","8/28/2017",2018,575,0.39,0.07,1,1,1,1,0,0,NA
"SI03","Simiyu","ACATOR",686962,9677530,"Dec 2017","12/13/2017",2018,682,0.64,0.41,0,1,1,0,0,0,NA
"SI03","Simiyu","ACATOR",686962,9677530,"May 2018","5/22/2018",2018,842,1.12,0.55,0,1,1,0,0,0,405.444376485928
"SI03","Simiyu","ACATOR",686962,9677530,"Oct 2018","11/12/2018",2019,1016,0.9,0.32,1,1,1,0,0,1,253.647609872512
"SI03","Simiyu","ACATOR",686962,9677530,"Feb 2019","2/12/2019",2019,1108,1.3,0.58,0,1,1,0,0,0,544.279884115275
"SI03","Simiyu","ACATOR",686962,9677530,"Jun 2019","6/14/2019",2019,1230,2.14,0.93,0,1,1,0,0,0,572.311299660106
"SI04","Simiyu","ACATOR",686970,9677529,"Initial","9/26/2016",2017,240,0.2,0.04,NA,1,1,1,NA,NA,NA
"SI04","Simiyu","ACATOR",686970,9677529,"Feb 2017","2/8/2017",2017,374,0.63,0.22,0,1,1,0,0,0,NA
"SI04","Simiyu","ACATOR",686970,9677529,"May 2017","4/28/2017",2017,453,0.63,0.23,0,1,1,0,0,0,NA
"SI04","Simiyu","ACATOR",686970,9677529,"Aug 2017","8/28/2017",2018,575,0.75,0.34,0,1,1,0,0,0,NA
"SI04","Simiyu","ACATOR",686970,9677529,"Dec 2017","12/13/2017",2018,682,1.02,0.42,0,1,1,0,0,0,NA
"SI04","Simiyu","ACATOR",686970,9677529,"May 2018","5/22/2018",2018,842,1.58,0.58,0,1,1,0,0,0,370.355972638699
"SI04","Simiyu","ACATOR",686970,9677529,"Oct 2018","11/12/2018",2019,1016,1.61,0.62,0,1,1,0,0,0,408.754342203976
"SI04","Simiyu","ACATOR",686970,9677529,"Feb 2019","2/12/2019",2019,1108,1.74,1.01,0,1,1,0,0,0,473.67712307417
"SI04","Simiyu","ACATOR",686970,9677529,"Jun 2019","6/14/2019",2019,1230,2.9,1.1,0,1,1,0,0,0,605.721682769855
"SI05","Simiyu","ACATOR",686978,9677524,"Initial","9/26/2016",2017,240,NA,NA,NA,1,1,1,NA,NA,NA
"SI05","Simiyu","ACATOR",686978,9677524,"Feb 2017","2/8/2017",2017,374,0.36,0.1,0,1,1,0,0,0,NA
"SI05","Simiyu","ACATOR",686978,9677524,"May 2017","4/28/2017",2017,453,1.35,0.81,0,1,1,0,0,0,NA
"SI05","Simiyu","ACATOR",686978,9677524,"Aug 2017","8/28/2017",2018,575,1.42,0.82,0,1,1,0,0,0,NA
"SI05","Simiyu","ACATOR",686978,9677524,"Dec 2017","12/13/2017",2018,682,1.6,0.92,0,1,1,0,0,0,NA
"SI05","Simiyu","ACATOR",686978,9677524,"May 2018","5/22/2018",2018,842,2.36,0.3,0,1,1,0,0,0,379.393095286009
"SI05","Simiyu","ACATOR",686978,9677524,"Oct 2018","11/12/2018",2019,1016,3.28,1.19,0,1,1,0,0,0,452.221456243295
"SI05","Simiyu","ACATOR",686978,9677524,"Feb 2019","2/12/2019",2019,1108,2.82,1.2,0,1,1,0,0,0,625.224334884256
"SI05","Simiyu","ACATOR",686978,9677524,"Jun 2019","6/14/2019",2019,1230,2.7,1.61,0,1,1,0,0,0,436.507465023907
"SI06","Simiyu","ACATOR",686957,9677536,"Initial","9/26/2016",2017,240,0.3,0.06,NA,1,1,1,NA,NA,NA
"SI06","Simiyu","ACATOR",686957,9677536,"Feb 2017","2/8/2017",2017,374,1.35,0.51,0,1,1,0,0,0,NA
"SI06","Simiyu","ACATOR",686957,9677536,"May 2017","4/28/2017",2017,453,0.72,0.27,0,1,1,1,0,0,NA
"SI06","Simiyu","ACATOR",686957,9677536,"Aug 2017","8/28/2017",2018,575,0.86,0.27,0,1,1,0,0,0,NA
"SI06","Simiyu","ACATOR",686957,9677536,"Dec 2017","12/13/2017",2018,682,1,0.33,0,1,1,0,0,0,NA
"SI06","Simiyu","ACATOR",686957,9677536,"May 2018","5/22/2018",2018,842,1.54,1.02,0,1,1,0,0,0,408.701337326561
"SI06","Simiyu","ACATOR",686957,9677536,"Oct 2018","11/12/2018",2019,1016,1.61,0.41,1,1,1,0,0,0,207.941809938391
"SI06","Simiyu","ACATOR",686957,9677536,"Feb 2019","2/12/2019",2019,1108,1.47,0.97,0,1,1,0,0,0,400.78865842367
"SI06","Simiyu","ACATOR",686957,9677536,"Jun 2019","6/14/2019",2019,1230,2.65,1.05,0,1,1,0,0,0,592.19744822918
"SI07","Simiyu","ACATOR",686977,9677554,"Initial","9/26/2016",2017,240,0.55,0.24,NA,1,1,1,NA,NA,NA
"SI07","Simiyu","ACATOR",686977,9677554,"Feb 2017","2/8/2017",2017,374,0.72,0.17,0,1,1,0,0,0,NA
"SI07","Simiyu","ACATOR",686977,9677554,"May 2017","4/28/2017",2017,453,0.74,0.34,0,1,1,0,0,0,NA
"SI07","Simiyu","ACATOR",686977,9677554,"Aug 2017","8/28/2017",2018,575,0.82,0.56,0,1,1,0,0,0,NA
"SI07","Simiyu","ACATOR",686977,9677554,"Dec 2017","12/13/2017",2018,682,0.94,0.4,1,1,1,1,0,0,NA
"SI07","Simiyu","ACATOR",686977,9677554,"May 2018","5/22/2018",2018,842,1.08,0.47,0,1,1,0,0,0,231.199217369655
"SI07","Simiyu","ACATOR",686977,9677554,"Oct 2018","11/12/2018",2019,1016,0.25,0.05,0,1,1,0,0,0,568.769833268302
"SI07","Simiyu","ACATOR",686977,9677554,"Feb 2019","2/12/2019",2019,1108,0.35,0.44,0,1,1,0,0,0,545.573059107684
"SI07","Simiyu","ACATOR",686977,9677554,"Jun 2019","6/14/2019",2019,1230,0.41,0.41,0,1,1,0,0,0,552.293418997372
"SI08","Simiyu","COMAFR",686980,9677568,"Initial","9/26/2016",2017,240,NA,NA,NA,1,1,1,NA,NA,NA
"SI08","Simiyu","COMAFR",686980,9677568,"Feb 2017","2/8/2017",2017,374,0.58,0.2,0,1,1,0,0,0,NA
"SI08","Simiyu","COMAFR",686980,9677568,"May 2017","4/28/2017",2017,453,0.67,0.38,0,1,1,0,0,0,NA
"SI08","Simiyu","COMAFR",686980,9677568,"Aug 2017","8/28/2017",2018,575,0.85,0.58,0,1,1,0,0,0,NA
"SI08","Simiyu","COMAFR",686980,9677568,"Dec 2017","12/13/2017",2018,682,1.22,0.34,1,1,1,1,0,0,NA
"SI08","Simiyu","COMAFR",686980,9677568,"May 2018","5/22/2018",2018,842,2.53,0.35,0,1,1,0,0,0,531.489417400961
"SI08","Simiyu","COMAFR",686980,9677568,"Oct 2018","11/12/2018",2019,1016,1.89,0.32,1,1,1,0,0,2,166.372090453391
"SI08","Simiyu","COMAFR",686980,9677568,"Feb 2019","2/12/2019",2019,1108,1.97,0.5,0,1,1,0,0,0,407.312235536749
"SI08","Simiyu","COMAFR",686980,9677568,"Jun 2019","6/14/2019",2019,1230,1.81,0.72,0,1,1,0,0,0,313.465097590836
"SI09","Simiyu","BALAEG",686966,9677568,"Initial","9/26/2016",2017,240,0.25,0.04,NA,1,1,1,NA,NA,NA
"SI09","Simiyu","BALAEG",686966,9677568,"Feb 2017","2/8/2017",2017,374,0.5,0.4,0,1,1,0,0,0,NA
"SI09","Simiyu","BALAEG",686966,9677568,"May 2017","4/28/2017",2017,453,0.58,0.37,0,1,1,0,0,0,NA
"SI09","Simiyu","BALAEG",686966,9677568,"Aug 2017","8/28/2017",2018,575,0.76,0.28,1,1,1,0,0,NA,NA
"SI09","Simiyu","BALAEG",686966,9677568,"Dec 2017","12/13/2017",2018,682,1.02,0.4,0,1,1,0,0,0,NA
"SI09","Simiyu","BALAEG",686966,9677568,"May 2018","5/22/2018",2018,842,1.74,0.67,1,1,1,1,0,0,327.673303428997
"SI09","Simiyu","BALAEG",686966,9677568,"Oct 2018","11/12/2018",2019,1016,2.64,0.99,1,1,1,0,0,3,278.813079239643
"SI09","Simiyu","BALAEG",686966,9677568,"Feb 2019","2/12/2019",2019,1108,2.85,0.84,1,1,1,0,0,3,477.271674749808
"SI09","Simiyu","BALAEG",686966,9677568,"Jun 2019","6/14/2019",2019,1230,3.1,0.73,1,1,1,0,0,0,403.958542844283
"SI10","Simiyu","BALAEG",687013,9677593,"Initial","9/26/2016",2017,240,0.7,0.44,NA,1,1,1,NA,NA,NA
"SI10","Simiyu","BALAEG",687013,9677593,"Feb 2017","2/8/2017",2017,374,1.89,0.72,0,1,1,0,0,0,NA
"SI10","Simiyu","BALAEG",687013,9677593,"May 2017","4/28/2017",2017,453,0.98,0.71,0,1,1,1,0,0,NA
"SI10","Simiyu","BALAEG",687013,9677593,"Aug 2017","8/28/2017",2018,575,1.15,0.46,1,1,1,1,0,0,NA
"SI10","Simiyu","BALAEG",687013,9677593,"Dec 2017","12/13/2017",2018,682,1.16,0.35,1,1,1,1,0,0,NA
"SI10","Simiyu","BALAEG",687013,9677593,"May 2018","5/22/2018",2018,842,1.62,0.85,0,1,1,0,0,0,353.575369445835
"SI10","Simiyu","BALAEG",687013,9677593,"Oct 2018","11/12/2018",2019,1016,2.96,0.86,1,1,1,0,0,5,143.120154036284
"SI10","Simiyu","BALAEG",687013,9677593,"Feb 2019","2/12/2019",2019,1108,1.91,1.12,1,1,1,0,0,0,314.184393743419
"SI10","Simiyu","BALAEG",687013,9677593,"Jun 2019","6/14/2019",2019,1230,3.83,1.28,0,1,1,0,0,0,348.446833716097
"SI11","Simiyu","ACATOR",686995,9677614,"Initial","9/26/2016",2017,240,NA,NA,NA,1,1,1,NA,NA,NA
"SI11","Simiyu","ACATOR",686995,9677614,"Feb 2017","2/8/2017",2017,374,0.65,0.38,0,1,1,0,0,0,NA
"SI11","Simiyu","ACATOR",686995,9677614,"May 2017","4/28/2017",2017,453,1.12,0.65,0,1,1,0,0,0,NA
"SI11","Simiyu","ACATOR",686995,9677614,"Aug 2017","8/28/2017",2018,575,0.8,0.08,1,0,1,0,0,0,NA
"SI11","Simiyu","ACATOR",686995,9677614,"Dec 2017","12/13/2017",2018,682,0.62,0.32,1,1,1,1,0,0,NA
"SI11","Simiyu","ACATOR",686995,9677614,"May 2018","5/22/2018",2018,842,1.14,0.58,0,1,1,0,0,0,497.375289618566
"SI11","Simiyu","ACATOR",686995,9677614,"Oct 2018","11/12/2018",2019,1016,1.82,0.51,1,1,1,0,0,4,185.908581259927
"SI11","Simiyu","ACATOR",686995,9677614,"Feb 2019","2/12/2019",2019,1108,1.83,0.81,0,1,1,0,0,0,522.408666643917
"SI11","Simiyu","ACATOR",686995,9677614,"Jun 2019","6/14/2019",2019,1230,1.85,0.9,0,1,1,0,0,0,459.470694563684
"SI12","Simiyu","ACATOR",687007,9677622,"Initial","9/26/2016",2017,240,NA,NA,NA,1,1,1,NA,NA,NA
"SI12","Simiyu","ACATOR",687007,9677622,"Feb 2017","2/8/2017",2017,374,0.72,0.3,0,1,1,0,0,0,NA
"SI12","Simiyu","ACATOR",687007,9677622,"May 2017","4/28/2017",2017,453,1.18,0.35,0,1,1,0,0,0,NA
"SI12","Simiyu","ACATOR",687007,9677622,"Aug 2017","8/28/2017",2018,575,1.22,0.47,0,1,1,0,0,0,NA
"SI12","Simiyu","ACATOR",687007,9677622,"Dec 2017","12/13/2017",2018,682,1.34,0.47,0,1,1,0,0,0,NA
"SI12","Simiyu","ACATOR",687007,9677622,"May 2018","5/22/2018",2018,842,1.55,0.77,0,1,1,0,0,0,650.655150367454
